modelo_id,macro_regiao,desfecho,exposicao,familia,dispersao,alerta_convergencia,avisos_modelo,df_exp,df_lag,lag_max,percentil,valor,rr_cumulativo,ic95_inf,ic95_sup,theta_hat,se_theta,rr_bayes,cri95_inf_bayes,cri95_sup_bayes,prob_rr_maior_1_10,prob_rr_menor_0_91,mu_grupo_bayes,tau_grupo_bayes,metodo_bayes,auc_excesso_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,alerta_convergencia_auc,avisos_modelo_auc,residuos_lag21_estatistica,residuos_diagnostico,ic95_dlnm,cri95_bayes,efeito_posterior_relevante,auc_alta,residuos_ok,categoria_bayes,ordem_curadoria,modelo,residuo_curto,label
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,quasipoisson,1.463114207822874,FALSE,,4,3,14,P05,53.851671113306985,1.3794707800051145,0.8911544577666944,2.135364544611986,0.32169993286704657,0.22293136484921003,1.164858254210464,0.9949449206730913,1.3637888130373041,0.806104280028117,9.80359717353134e-4,0.14132530679182678,0.053627875486638055,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",11.221931212671022,1.4066598188519637,51.445151515151515,FALSE,,52.82356807370331,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.38 (0.89-2.14),1.16 (0.99-1.36),TRUE,TRUE,FALSE,principal_estabilizado_com_dependencia_de_sensibilidade,3,Centro-Sul | Internacoes cerebrovasculares (I60-I69) | Umidade relativa media diaria (%),ACF sensivel,"AUC 11.22
Pr 81%
ACF sensivel"
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,quasipoisson,18.725424728764455,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,4,3,14,P05,17.971012650417215,1.1301024053137476,0.8462834471107425,1.5091060221680024,0.12230825278958511,0.1475584177542448,1.2977739627131668,1.09926609984629,1.53212880714846,0.9595078075547888,0.001456880336947857,0.2895491089296809,0.060472250519884384,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",1.5750662323268665,1.402357525039987,29.540993538647346,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,9.88567847138247,residuos_sem_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.13 (0.85-1.51),1.30 (1.10-1.53),TRUE,FALSE,TRUE,principal_estabilizado_com_dependencia_de_sensibilidade,3,Metropolitana I | Internacoes cerebrovasculares (I60-I69) | Temperatura media diaria (C),ACF ok,"AUC 1.58
Pr 96%
ACF ok"
metropolitana_i_obitos_i60_i69_temp_med,Metropolitana I,obitos_i60_i69,temp_med,quasipoisson,1.045562573328566,FALSE,,4,3,14,P05,17.971012650417215,1.2484357034186773,1.1484711888067245,1.3571012671113527,0.22189133034763361,0.04258224850350285,1.2743846744585066,1.185375023508741,1.3700780481163375,0.9999194957140336,2.0462492176847487e-16,0.25552446270129725,0.03398167576427724,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",1.347755633568026,1.2927537389698038,29.540993538647346,FALSE,,48.62749185051337,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.25 (1.15-1.36),1.27 (1.19-1.37),TRUE,FALSE,FALSE,principal_estabilizado_com_dependencia_de_sensibilidade,3,Metropolitana I | Obitos cerebrovasculares (I60-I69) | Temperatura media diaria (C),ACF sensivel,"AUC 1.35
Pr 100%
ACF sensivel"
norte_internacoes_i60_i69_ur_med,Norte,internacoes_i60_i69,ur_med,quasipoisson,2.186526024163732,FALSE,,4,3,14,P05,64.69610416666666,1.1646193495784645,1.032061289709038,1.314203180505829,0.1523942950677327,0.06165227599692168,1.1474293825763988,1.049239787114507,1.2548077228565597,0.836014990068565,8.723158774747271e-7,0.14132530679182678,0.053627875486638055,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",17.55065134796758,1.9065378462971885,84.90423523206749,FALSE,,33.29752904207301,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.16 (1.03-1.31),1.15 (1.05-1.25),TRUE,TRUE,FALSE,principal_estabilizado_com_dependencia_de_sensibilidade,3,Norte | Internacoes cerebrovasculares (I60-I69) | Umidade relativa media diaria (%),ACF sensivel,"AUC 17.55
Pr 84%
ACF sensivel"
